target_child_name,speaker_role,type,grouped_age_interval,start_age_in_months,num_senses,multiple_senses
Alex,Caregiver,fit+v,"(18,24]",18,3,TRUE
Alex,Caregiver,fit+v,"(24,30]",24,2,TRUE
Alex,Caregiver,fit+v,"(30,36]",30,2,TRUE
Alex,Caregiver,fit+v,"(36,42]",36,2,TRUE
Alex,Caregiver,fix+v,"(12,18]",12,1,FALSE
Alex,Caregiver,fix+v,"(18,24]",18,1,FALSE
Alex,Caregiver,fix+v,"(24,30]",24,4,TRUE
Alex,Caregiver,fix+v,"(30,36]",30,3,TRUE
Alex,Caregiver,fix+v,"(36,42]",36,2,TRUE
Alex,Caregiver,flag+n,"(24,30]",24,1,FALSE
Alex,Caregiver,flag+n,"(30,36]",30,1,FALSE
Alex,Caregiver,flower+n,"(18,24]",18,2,TRUE
Alex,Caregiver,flower+n,"(24,30]",24,2,TRUE
Alex,Caregiver,flower+n,"(30,36]",30,2,TRUE
Alex,Caregiver,flower+n,"(36,42]",36,2,TRUE
Alex,Caregiver,flower+v,"(30,36]",30,1,FALSE
Alex,Caregiver,food+n,"(18,24]",18,1,FALSE
Alex,Caregiver,food+n,"(24,30]",24,2,TRUE
Alex,Caregiver,food+n,"(30,36]",30,2,TRUE
Alex,Caregiver,food+n,"(36,42]",36,2,TRUE
Alex,Caregiver,foot+n,"(24,30]",24,3,TRUE
Alex,Caregiver,foot+n,"(30,36]",30,2,TRUE
Alex,Caregiver,foot+n,"(36,42]",36,2,TRUE
Alex,Caregiver,fork+n,"(18,24]",18,1,FALSE
Alex,Caregiver,fork+n,"(24,30]",24,1,FALSE
Alex,Caregiver,fork+n,"(30,36]",30,1,FALSE
Alex,Caregiver,friend+n,"(30,36]",30,1,FALSE
Alex,Caregiver,friend+n,"(36,42]",36,3,TRUE
Alex,Caregiver,frog+n,"(18,24]",18,1,FALSE
Alex,Caregiver,frog+n,"(24,30]",24,1,FALSE
Alex,Caregiver,frog+n,"(30,36]",30,1,FALSE
Alex,Caregiver,frog+n,"(36,42]",36,1,FALSE
Alex,Caregiver,full+a,"(12,18]",12,1,FALSE
Alex,Caregiver,full+a,"(18,24]",18,1,FALSE
Alex,Caregiver,full+a,"(24,30]",24,1,FALSE
Alex,Caregiver,full+a,"(30,36]",30,1,FALSE
Alex,Caregiver,full+a,"(36,42]",36,1,FALSE
Alex,Caregiver,game+n,"(12,18]",12,1,FALSE
Alex,Caregiver,game+n,"(18,24]",18,1,FALSE
Alex,Caregiver,game+n,"(24,30]",24,1,FALSE
Alex,Caregiver,game+n,"(30,36]",30,2,TRUE
Alex,Caregiver,game+n,"(36,42]",36,2,TRUE
Alex,Caregiver,garbage+n,"(30,36]",30,1,FALSE
Alex,Caregiver,garden+n,"(18,24]",18,1,FALSE
Alex,Caregiver,garden+n,"(24,30]",24,1,FALSE
Alex,Caregiver,garden+n,"(30,36]",30,2,TRUE
Alex,Caregiver,garden+n,"(36,42]",36,3,TRUE
Alex,Caregiver,gentle+a,"(18,24]",18,1,FALSE
Alex,Caregiver,gentle+a,"(30,36]",30,1,FALSE
Alex,Caregiver,gentle+a,"(36,42]",36,3,TRUE
Alex,Caregiver,get+v,"(18,24]",18,6,TRUE
Alex,Caregiver,get+v,"(24,30]",24,5,TRUE
Alex,Caregiver,get+v,"(30,36]",30,6,TRUE
Alex,Caregiver,get+v,"(36,42]",36,8,TRUE
Alex,Caregiver,giraffe+n,"(18,24]",18,1,FALSE
Alex,Caregiver,giraffe+n,"(24,30]",24,1,FALSE
Alex,Caregiver,giraffe+n,"(30,36]",30,1,FALSE
Alex,Caregiver,giraffe+n,"(36,42]",36,1,FALSE
Alex,Caregiver,girl+n,"(30,36]",30,2,TRUE
Alex,Caregiver,girl+n,"(36,42]",36,2,TRUE
Alex,Caregiver,give+v,"(12,18]",12,1,FALSE
Alex,Caregiver,give+v,"(18,24]",18,3,TRUE
Alex,Caregiver,give+v,"(24,30]",24,7,TRUE
Alex,Caregiver,give+v,"(30,36]",30,5,TRUE
Alex,Caregiver,give+v,"(36,42]",36,6,TRUE
Alex,Caregiver,glass+n,"(24,30]",24,2,TRUE
Alex,Caregiver,glass+n,"(30,36]",30,2,TRUE
Alex,Caregiver,glass+n,"(36,42]",36,1,FALSE
Alex,Caregiver,glove+n,"(24,30]",24,1,FALSE
Alex,Caregiver,glove+n,"(36,42]",36,1,FALSE
Alex,Caregiver,glue+n,"(30,36]",30,1,FALSE
Alex,Caregiver,glue+n,"(36,42]",36,1,FALSE
Alex,Caregiver,glue+v,"(30,36]",30,1,FALSE
Alex,Caregiver,glue+v,"(36,42]",36,1,FALSE
Alex,Caregiver,go+v,"(12,18]",12,2,TRUE
Alex,Caregiver,go+v,"(18,24]",18,3,TRUE
Alex,Caregiver,go+v,"(24,30]",24,3,TRUE
Alex,Caregiver,go+v,"(30,36]",30,8,TRUE
Alex,Caregiver,go+v,"(36,42]",36,7,TRUE
Alex,Caregiver,good+a,"(12,18]",12,1,FALSE
Alex,Caregiver,good+a,"(18,24]",18,2,TRUE
Alex,Caregiver,good+a,"(24,30]",24,1,FALSE
Alex,Caregiver,good+a,"(30,36]",30,6,TRUE
Alex,Caregiver,good+a,"(36,42]",36,7,TRUE
Alex,Caregiver,goose+n,"(18,24]",18,1,FALSE
Alex,Caregiver,goose+n,"(30,36]",30,2,TRUE
Alex,Caregiver,grandma+n,"(30,36]",30,1,FALSE
Alex,Caregiver,grape+n,"(18,24]",18,1,FALSE
Alex,Caregiver,grape+n,"(30,36]",30,1,FALSE
Alex,Caregiver,grape+n,"(36,42]",36,1,FALSE
Alex,Caregiver,grass+n,"(30,36]",30,1,FALSE
Alex,Caregiver,green+a,"(12,18]",12,1,FALSE
Alex,Caregiver,green+a,"(18,24]",18,1,FALSE
Alex,Caregiver,green+a,"(24,30]",24,1,FALSE
Alex,Caregiver,green+a,"(30,36]",30,1,FALSE
Alex,Caregiver,green+a,"(36,42]",36,1,FALSE
Alex,Caregiver,green+n,"(12,18]",12,1,FALSE
Alex,Caregiver,green+n,"(18,24]",18,1,FALSE
Alex,Caregiver,green+n,"(24,30]",24,1,FALSE
Alex,Caregiver,green+n,"(30,36]",30,1,FALSE
Alex,Caregiver,green+n,"(36,42]",36,1,FALSE
Alex,Caregiver,gum+n,"(24,30]",24,1,FALSE
Alex,Caregiver,hair+n,"(18,24]",18,1,FALSE
Alex,Caregiver,hair+n,"(24,30]",24,1,FALSE
Alex,Caregiver,hair+n,"(30,36]",30,2,TRUE
Alex,Caregiver,hair+n,"(36,42]",36,3,TRUE
Alex,Caregiver,hammer+n,"(18,24]",18,1,FALSE
Alex,Caregiver,hammer+n,"(24,30]",24,1,FALSE
Alex,Caregiver,hammer+n,"(36,42]",36,1,FALSE
Alex,Caregiver,hand+n,"(24,30]",24,2,TRUE
Alex,Caregiver,hand+n,"(30,36]",30,2,TRUE
Alex,Caregiver,hand+n,"(36,42]",36,3,TRUE
Alex,Caregiver,happy+a,"(12,18]",12,1,FALSE
Alex,Caregiver,happy+a,"(18,24]",18,1,FALSE
Alex,Caregiver,happy+a,"(24,30]",24,1,FALSE
Alex,Caregiver,happy+a,"(36,42]",36,2,TRUE
Alex,Caregiver,hard+a,"(24,30]",24,1,FALSE
Alex,Caregiver,hard+a,"(36,42]",36,2,TRUE
Alex,Caregiver,hard+r,"(30,36]",30,1,FALSE
Alex,Caregiver,hat+n,"(18,24]",18,1,FALSE
Alex,Caregiver,hat+n,"(24,30]",24,1,FALSE
Alex,Caregiver,hat+n,"(30,36]",30,1,FALSE
Alex,Caregiver,hat+n,"(36,42]",36,1,FALSE
Alex,Caregiver,have+v,"(18,24]",18,1,FALSE
Alex,Caregiver,have+v,"(24,30]",24,1,FALSE
Alex,Caregiver,have+v,"(30,36]",30,2,TRUE
Alex,Caregiver,have+v,"(36,42]",36,4,TRUE
Alex,Caregiver,head+n,"(18,24]",18,1,FALSE
Alex,Caregiver,head+n,"(24,30]",24,1,FALSE
Alex,Caregiver,head+n,"(30,36]",30,1,FALSE
Alex,Caregiver,head+n,"(36,42]",36,1,FALSE
Alex,Caregiver,hear+v,"(18,24]",18,1,FALSE
Alex,Caregiver,hear+v,"(24,30]",24,1,FALSE
Alex,Caregiver,hear+v,"(30,36]",30,2,TRUE
Alex,Caregiver,hear+v,"(36,42]",36,3,TRUE
Alex,Caregiver,heavy+a,"(30,36]",30,1,FALSE
Alex,Caregiver,heavy+a,"(36,42]",36,1,FALSE
Alex,Caregiver,helicopter+n,"(24,30]",24,1,FALSE
Alex,Caregiver,helicopter+n,"(30,36]",30,1,FALSE
Alex,Caregiver,helicopter+n,"(36,42]",36,1,FALSE
Alex,Caregiver,hello+n,"(18,24]",18,1,FALSE
Alex,Caregiver,hello+n,"(30,36]",30,1,FALSE
Alex,Caregiver,help+n,"(18,24]",18,1,FALSE
Alex,Caregiver,help+n,"(24,30]",24,1,FALSE
Alex,Caregiver,help+v,"(12,18]",12,1,FALSE
Alex,Caregiver,help+v,"(18,24]",18,2,TRUE
Alex,Caregiver,help+v,"(24,30]",24,2,TRUE
Alex,Caregiver,help+v,"(30,36]",30,2,TRUE
Alex,Caregiver,help+v,"(36,42]",36,3,TRUE
Alex,Caregiver,hen+n,"(18,24]",18,1,FALSE
Alex,Caregiver,here+r,"(12,18]",12,1,FALSE
Alex,Caregiver,here+r,"(18,24]",18,3,TRUE
Alex,Caregiver,here+r,"(24,30]",24,3,TRUE
Alex,Caregiver,here+r,"(30,36]",30,3,TRUE
Alex,Caregiver,here+r,"(36,42]",36,4,TRUE
Alex,Caregiver,hide+v,"(18,24]",18,2,TRUE
Alex,Caregiver,high+a,"(18,24]",18,1,FALSE
Alex,Caregiver,high+a,"(24,30]",24,1,FALSE
Alex,Caregiver,high+a,"(30,36]",30,1,FALSE
Alex,Caregiver,high+a,"(36,42]",36,1,FALSE
Alex,Caregiver,high+n,"(30,36]",30,1,FALSE
Alex,Caregiver,hit+n,"(30,36]",30,1,FALSE
Alex,Caregiver,hit+v,"(18,24]",18,1,FALSE
Alex,Caregiver,hit+v,"(24,30]",24,1,FALSE
Alex,Caregiver,hit+v,"(30,36]",30,3,TRUE
Alex,Caregiver,hit+v,"(36,42]",36,4,TRUE
Alex,Caregiver,hold+n,"(36,42]",36,1,FALSE
Alex,Caregiver,hold+v,"(12,18]",12,1,FALSE
Alex,Caregiver,hold+v,"(18,24]",18,1,FALSE
Alex,Caregiver,hold+v,"(24,30]",24,1,FALSE
Alex,Caregiver,hold+v,"(30,36]",30,1,FALSE
Alex,Caregiver,hold+v,"(36,42]",36,1,FALSE
Alex,Caregiver,home+n,"(12,18]",12,1,FALSE
Alex,Caregiver,home+n,"(24,30]",24,1,FALSE
Alex,Caregiver,home+n,"(36,42]",36,1,FALSE
Alex,Caregiver,horse+n,"(18,24]",18,1,FALSE
Alex,Caregiver,horse+n,"(24,30]",24,1,FALSE
Alex,Caregiver,horse+n,"(30,36]",30,1,FALSE
Alex,Caregiver,horse+n,"(36,42]",36,1,FALSE
Alex,Caregiver,hot+a,"(18,24]",18,1,FALSE
Alex,Caregiver,hot+a,"(24,30]",24,1,FALSE
Alex,Caregiver,hot+a,"(30,36]",30,1,FALSE
Alex,Caregiver,hot+a,"(36,42]",36,1,FALSE
Alex,Caregiver,house+n,"(30,36]",30,1,FALSE
Alex,Caregiver,house+n,"(36,42]",36,2,TRUE
Alex,Caregiver,hug+n,"(18,24]",18,1,FALSE
Alex,Caregiver,hug+n,"(24,30]",24,1,FALSE
Alex,Caregiver,hungry+a,"(18,24]",18,1,FALSE
Alex,Caregiver,hungry+a,"(24,30]",24,1,FALSE
Alex,Caregiver,hungry+a,"(30,36]",30,1,FALSE
Alex,Caregiver,hungry+a,"(36,42]",36,1,FALSE
Alex,Caregiver,hurry+n,"(30,36]",30,2,TRUE
Alex,Caregiver,hurry+v,"(24,30]",24,1,FALSE
Alex,Caregiver,hurry+v,"(36,42]",36,1,FALSE
Alex,Caregiver,hurt+v,"(18,24]",18,2,TRUE
Alex,Caregiver,hurt+v,"(24,30]",24,1,FALSE
Alex,Caregiver,hurt+v,"(36,42]",36,2,TRUE
Alex,Caregiver,ice+n,"(24,30]",24,1,FALSE
Alex,Caregiver,ice+n,"(30,36]",30,1,FALSE
Alex,Caregiver,in+r,"(18,24]",18,1,FALSE
Alex,Caregiver,in+r,"(24,30]",24,1,FALSE
Alex,Caregiver,in+r,"(30,36]",30,1,FALSE
Alex,Caregiver,in+r,"(36,42]",36,1,FALSE
Alex,Caregiver,inside+a,"(30,36]",30,1,FALSE
Alex,Caregiver,inside+n,"(36,42]",36,1,FALSE
Alex,Caregiver,inside+r,"(24,30]",24,1,FALSE
Alex,Caregiver,inside+r,"(30,36]",30,1,FALSE
Alex,Caregiver,inside+r,"(36,42]",36,1,FALSE
Alex,Caregiver,jacket+n,"(30,36]",30,1,FALSE
Alex,Caregiver,jar+n,"(30,36]",30,1,FALSE
Alex,Caregiver,jello+n,"(30,36]",30,1,FALSE
Alex,Caregiver,jelly+n,"(18,24]",18,1,FALSE
Alex,Caregiver,jelly+n,"(30,36]",30,1,FALSE
Alex,Caregiver,juice+n,"(18,24]",18,1,FALSE
Alex,Caregiver,juice+n,"(24,30]",24,1,FALSE
Alex,Caregiver,juice+n,"(30,36]",30,1,FALSE
Alex,Caregiver,jump+n,"(24,30]",24,1,FALSE
Alex,Caregiver,jump+n,"(30,36]",30,1,FALSE
Alex,Caregiver,jump+n,"(36,42]",36,1,FALSE
Alex,Caregiver,jump+v,"(12,18]",12,2,TRUE
Alex,Caregiver,jump+v,"(18,24]",18,1,FALSE
Alex,Caregiver,jump+v,"(30,36]",30,1,FALSE
Alex,Caregiver,jump+v,"(36,42]",36,1,FALSE
Alex,Caregiver,key+n,"(18,24]",18,1,FALSE
Alex,Caregiver,key+n,"(30,36]",30,1,FALSE
Alex,Caregiver,kick+v,"(18,24]",18,1,FALSE
Alex,Caregiver,kick+v,"(36,42]",36,1,FALSE
Alex,Caregiver,kiss+n,"(18,24]",18,1,FALSE
Alex,Caregiver,kiss+n,"(24,30]",24,1,FALSE
Alex,Caregiver,kiss+n,"(30,36]",30,1,FALSE
Alex,Caregiver,kiss+v,"(18,24]",18,1,FALSE
Alex,Caregiver,kiss+v,"(24,30]",24,1,FALSE
Alex,Caregiver,kitchen+n,"(24,30]",24,1,FALSE
Alex,Caregiver,kitchen+n,"(30,36]",30,1,FALSE
Alex,Caregiver,kitchen+n,"(36,42]",36,1,FALSE
Alex,Caregiver,kitty+n,"(18,24]",18,2,TRUE
Alex,Caregiver,kitty+n,"(24,30]",24,2,TRUE
Alex,Caregiver,knee+n,"(24,30]",24,1,FALSE
Alex,Caregiver,knife+n,"(18,24]",18,1,FALSE
Alex,Caregiver,knife+n,"(24,30]",24,1,FALSE
Alex,Caregiver,knife+n,"(30,36]",30,1,FALSE
Alex,Caregiver,knock+v,"(24,30]",24,1,FALSE
Alex,Caregiver,knock+v,"(30,36]",30,2,TRUE
Alex,Caregiver,knock+v,"(36,42]",36,1,FALSE
Alex,Caregiver,ladder+n,"(18,24]",18,1,FALSE
Alex,Caregiver,ladder+n,"(30,36]",30,1,FALSE
Alex,Caregiver,ladder+n,"(36,42]",36,1,FALSE
Alex,Caregiver,lamb+n,"(18,24]",18,1,FALSE
Alex,Caregiver,lamp+n,"(18,24]",18,1,FALSE
Alex,Caregiver,later+r,"(12,18]",12,1,FALSE
Alex,Caregiver,later+r,"(18,24]",18,1,FALSE
Alex,Caregiver,later+r,"(24,30]",24,3,TRUE
Alex,Caregiver,later+r,"(30,36]",30,1,FALSE
Alex,Caregiver,later+r,"(36,42]",36,2,TRUE
Alex,Caregiver,leg+n,"(18,24]",18,1,FALSE
Alex,Caregiver,leg+n,"(30,36]",30,1,FALSE
Alex,Caregiver,leg+n,"(36,42]",36,2,TRUE
Alex,Caregiver,like+v,"(12,18]",12,2,TRUE
Alex,Caregiver,like+v,"(18,24]",18,4,TRUE
Alex,Caregiver,like+v,"(24,30]",24,3,TRUE
Alex,Caregiver,like+v,"(30,36]",30,4,TRUE
Alex,Caregiver,like+v,"(36,42]",36,5,TRUE
Alex,Caregiver,lion+n,"(12,18]",12,1,FALSE
Alex,Caregiver,lion+n,"(18,24]",18,1,FALSE
Alex,Caregiver,lion+n,"(24,30]",24,1,FALSE
Alex,Caregiver,lion+n,"(30,36]",30,1,FALSE
Alex,Caregiver,lion+n,"(36,42]",36,1,FALSE
Alex,Caregiver,lip+n,"(30,36]",30,1,FALSE
Alex,Caregiver,listen+v,"(18,24]",18,1,FALSE
Alex,Caregiver,listen+v,"(24,30]",24,2,TRUE
Alex,Caregiver,listen+v,"(30,36]",30,3,TRUE
Alex,Caregiver,little+a,"(18,24]",18,5,TRUE
Alex,Caregiver,little+a,"(24,30]",24,3,TRUE
Alex,Caregiver,little+a,"(30,36]",30,2,TRUE
Alex,Caregiver,little+a,"(36,42]",36,4,TRUE
Alex,Caregiver,lollipop+n,"(30,36]",30,1,FALSE
Alex,Caregiver,long+a,"(30,36]",30,1,FALSE
Alex,Caregiver,long+a,"(36,42]",36,2,TRUE
Alex,Caregiver,loud+a,"(18,24]",18,1,FALSE
Alex,Caregiver,loud+a,"(24,30]",24,1,FALSE
Alex,Caregiver,loud+a,"(30,36]",30,1,FALSE
Alex,Caregiver,loud+a,"(36,42]",36,1,FALSE
Alex,Caregiver,love+v,"(18,24]",18,2,TRUE
Alex,Caregiver,love+v,"(24,30]",24,2,TRUE
Alex,Caregiver,love+v,"(30,36]",30,2,TRUE
Alex,Caregiver,love+v,"(36,42]",36,2,TRUE
Alex,Caregiver,lunch+n,"(18,24]",18,1,FALSE
Alex,Caregiver,lunch+n,"(24,30]",24,1,FALSE
Alex,Caregiver,lunch+n,"(30,36]",30,1,FALSE
Alex,Caregiver,lunch+n,"(36,42]",36,1,FALSE
Alex,Caregiver,mad+a,"(18,24]",18,1,FALSE
Alex,Caregiver,make+v,"(18,24]",18,1,FALSE
Alex,Caregiver,make+v,"(24,30]",24,2,TRUE
Alex,Caregiver,make+v,"(30,36]",30,4,TRUE
Alex,Caregiver,make+v,"(36,42]",36,10,TRUE
Alex,Caregiver,man+n,"(18,24]",18,1,FALSE
Alex,Caregiver,man+n,"(24,30]",24,2,TRUE
Alex,Caregiver,man+n,"(30,36]",30,1,FALSE
Alex,Caregiver,medicine+n,"(24,30]",24,1,FALSE
Alex,Caregiver,meow+v,"(18,24]",18,1,FALSE
Alex,Caregiver,milk+n,"(18,24]",18,1,FALSE
Alex,Caregiver,milk+n,"(24,30]",24,2,TRUE
Alex,Caregiver,milk+n,"(30,36]",30,1,FALSE
Alex,Caregiver,milk+n,"(36,42]",36,2,TRUE
Alex,Caregiver,mitten+n,"(36,42]",36,1,FALSE
Alex,Caregiver,mommy+n,"(18,24]",18,1,FALSE
Alex,Caregiver,mommy+n,"(30,36]",30,1,FALSE
Alex,Caregiver,mommy+n,"(36,42]",36,1,FALSE
Alex,Caregiver,money+n,"(30,36]",30,2,TRUE
Alex,Caregiver,money+n,"(36,42]",36,2,TRUE
Alex,Caregiver,monkey+n,"(18,24]",18,2,TRUE
Alex,Caregiver,monkey+n,"(24,30]",24,1,FALSE
Alex,Caregiver,monkey+n,"(30,36]",30,1,FALSE
Alex,Caregiver,monkey+n,"(36,42]",36,1,FALSE
Alex,Caregiver,moo+v,"(18,24]",18,1,FALSE
Alex,Caregiver,moon+n,"(18,24]",18,1,FALSE
Alex,Caregiver,moon+n,"(24,30]",24,1,FALSE
Alex,Caregiver,moon+n,"(30,36]",30,1,FALSE
Alex,Caregiver,moose+n,"(36,42]",36,1,FALSE
Alex,Caregiver,mop+n,"(24,30]",24,1,FALSE
Alex,Caregiver,mop+n,"(30,36]",30,1,FALSE
Alex,Caregiver,more+r,"(18,24]",18,2,TRUE
Alex,Caregiver,more+r,"(24,30]",24,1,FALSE
Alex,Caregiver,more+r,"(30,36]",30,2,TRUE
Alex,Caregiver,more+r,"(36,42]",36,2,TRUE
Alex,Caregiver,morning+n,"(18,24]",18,1,FALSE
Alex,Caregiver,morning+n,"(24,30]",24,2,TRUE
Alex,Caregiver,morning+n,"(30,36]",30,1,FALSE
Alex,Caregiver,morning+n,"(36,42]",36,1,FALSE
Alex,Caregiver,mouse+n,"(18,24]",18,1,FALSE
Alex,Caregiver,mouse+n,"(24,30]",24,1,FALSE
Alex,Caregiver,mouse+n,"(30,36]",30,1,FALSE
Alex,Caregiver,mouse+n,"(36,42]",36,1,FALSE
Alex,Caregiver,mouth+n,"(18,24]",18,2,TRUE
Alex,Caregiver,mouth+n,"(24,30]",24,2,TRUE
Alex,Caregiver,mouth+n,"(30,36]",30,2,TRUE
Alex,Caregiver,mouth+n,"(36,42]",36,2,TRUE
Alex,Caregiver,movie+n,"(30,36]",30,1,FALSE
Alex,Caregiver,movie+n,"(36,42]",36,1,FALSE
Alex,Caregiver,muffin+n,"(30,36]",30,1,FALSE
Alex,Caregiver,nail+n,"(30,36]",30,1,FALSE
Alex,Caregiver,nap+n,"(12,18]",12,1,FALSE
Alex,Caregiver,nap+n,"(18,24]",18,2,TRUE
Alex,Caregiver,nap+n,"(30,36]",30,1,FALSE
Alex,Caregiver,nap+n,"(36,42]",36,1,FALSE
Alex,Caregiver,napkin+n,"(18,24]",18,1,FALSE
Alex,Caregiver,naughty+a,"(18,24]",18,1,FALSE
Alex,Caregiver,naughty+a,"(30,36]",30,1,FALSE
Alex,Caregiver,naughty+a,"(36,42]",36,1,FALSE
Alex,Caregiver,necklace+n,"(36,42]",36,1,FALSE
Alex,Caregiver,need+v,"(18,24]",18,2,TRUE
Alex,Caregiver,need+v,"(24,30]",24,2,TRUE
Alex,Caregiver,need+v,"(30,36]",30,2,TRUE
Alex,Caregiver,need+v,"(36,42]",36,3,TRUE
Alex,Caregiver,new+a,"(12,18]",12,1,FALSE
Alex,Caregiver,new+a,"(18,24]",18,2,TRUE
Alex,Caregiver,new+a,"(24,30]",24,3,TRUE
Alex,Caregiver,new+a,"(30,36]",30,5,TRUE
Alex,Caregiver,new+a,"(36,42]",36,6,TRUE
Alex,Caregiver,nice+a,"(12,18]",12,1,FALSE
Alex,Caregiver,nice+a,"(18,24]",18,2,TRUE
Alex,Caregiver,nice+a,"(24,30]",24,3,TRUE
Alex,Caregiver,nice+a,"(30,36]",30,4,TRUE
Alex,Caregiver,nice+a,"(36,42]",36,3,TRUE
Alex,Caregiver,night+n,"(12,18]",12,1,FALSE
Alex,Caregiver,night+n,"(18,24]",18,1,FALSE
Alex,Caregiver,night+n,"(24,30]",24,1,FALSE
Alex,Caregiver,night+n,"(30,36]",30,2,TRUE
Alex,Caregiver,night+n,"(36,42]",36,2,TRUE
Alex,Caregiver,nose+n,"(18,24]",18,2,TRUE
Alex,Caregiver,nose+n,"(24,30]",24,1,FALSE
Alex,Caregiver,nose+n,"(30,36]",30,1,FALSE
Alex,Caregiver,nose+n,"(36,42]",36,2,TRUE
Alex,Caregiver,now+r,"(18,24]",18,4,TRUE
Alex,Caregiver,now+r,"(24,30]",24,1,FALSE
Alex,Caregiver,now+r,"(30,36]",30,3,TRUE
Alex,Caregiver,now+r,"(36,42]",36,6,TRUE
Alex,Caregiver,nut+n,"(30,36]",30,1,FALSE
Alex,Caregiver,off+r,"(12,18]",12,1,FALSE
Alex,Caregiver,off+r,"(18,24]",18,1,FALSE
Alex,Caregiver,off+r,"(24,30]",24,1,FALSE
Alex,Caregiver,off+r,"(30,36]",30,1,FALSE
Alex,Caregiver,off+r,"(36,42]",36,2,TRUE
Alex,Caregiver,old+a,"(12,18]",12,1,FALSE
Alex,Caregiver,old+a,"(24,30]",24,1,FALSE
Alex,Caregiver,old+a,"(30,36]",30,2,TRUE
Alex,Caregiver,old+a,"(36,42]",36,1,FALSE
Alex,Caregiver,on+r,"(18,24]",18,1,FALSE
Alex,Caregiver,on+r,"(24,30]",24,2,TRUE
Alex,Caregiver,on+r,"(30,36]",30,3,TRUE
Alex,Caregiver,on+r,"(36,42]",36,1,FALSE
Alex,Caregiver,open+a,"(24,30]",24,1,FALSE
Alex,Caregiver,open+v,"(18,24]",18,2,TRUE
Alex,Caregiver,open+v,"(24,30]",24,1,FALSE
Alex,Caregiver,open+v,"(30,36]",30,2,TRUE
Alex,Caregiver,open+v,"(36,42]",36,3,TRUE
Alex,Caregiver,orange+a,"(12,18]",12,1,FALSE
Alex,Caregiver,orange+a,"(18,24]",18,1,FALSE
Alex,Caregiver,orange+a,"(24,30]",24,1,FALSE
Alex,Caregiver,orange+a,"(30,36]",30,1,FALSE
Alex,Caregiver,orange+a,"(36,42]",36,1,FALSE
Alex,Caregiver,orange+n,"(18,24]",18,1,FALSE
Alex,Caregiver,orange+n,"(24,30]",24,2,TRUE
Alex,Caregiver,orange+n,"(30,36]",30,1,FALSE
Alex,Caregiver,orange+n,"(36,42]",36,2,TRUE
Alex,Caregiver,out+r,"(18,24]",18,1,FALSE
Alex,Caregiver,out+r,"(24,30]",24,2,TRUE
Alex,Caregiver,out+r,"(30,36]",30,2,TRUE
Alex,Caregiver,out+r,"(36,42]",36,2,TRUE
Alex,Caregiver,outside+r,"(12,18]",12,1,FALSE
Alex,Caregiver,outside+r,"(18,24]",18,1,FALSE
Alex,Caregiver,outside+r,"(24,30]",24,1,FALSE
Alex,Caregiver,outside+r,"(30,36]",30,1,FALSE
Alex,Caregiver,outside+r,"(36,42]",36,1,FALSE
Alex,Caregiver,oven+n,"(24,30]",24,1,FALSE
Alex,Caregiver,over+r,"(12,18]",12,1,FALSE
Alex,Caregiver,over+r,"(18,24]",18,2,TRUE
Alex,Caregiver,over+r,"(24,30]",24,2,TRUE
Alex,Caregiver,over+r,"(30,36]",30,2,TRUE
Alex,Caregiver,over+r,"(36,42]",36,3,TRUE
Alex,Caregiver,owl+n,"(18,24]",18,1,FALSE
Alex,Caregiver,owl+n,"(24,30]",24,1,FALSE
Alex,Caregiver,owl+n,"(30,36]",30,1,FALSE
Alex,Caregiver,paint+n,"(24,30]",24,1,FALSE
Alex,Caregiver,paint+n,"(36,42]",36,2,TRUE
Alex,Caregiver,paint+v,"(36,42]",36,2,TRUE
Alex,Caregiver,pajama+n,"(18,24]",18,1,FALSE
Alex,Caregiver,pancake+n,"(18,24]",18,1,FALSE
Alex,Caregiver,pancake+n,"(30,36]",30,1,FALSE
Alex,Caregiver,paper+n,"(24,30]",24,1,FALSE
Alex,Caregiver,paper+n,"(30,36]",30,2,TRUE
Alex,Caregiver,paper+n,"(36,42]",36,3,TRUE
Alex,Caregiver,party+n,"(30,36]",30,2,TRUE
Alex,Caregiver,party+n,"(36,42]",36,1,FALSE
Alex,Caregiver,pasta+n,"(18,24]",18,1,FALSE
Alex,Caregiver,pea+n,"(30,36]",30,1,FALSE
Alex,Caregiver,pen+n,"(24,30]",24,1,FALSE
Alex,Caregiver,pen+n,"(30,36]",30,1,FALSE
Alex,Caregiver,pen+n,"(36,42]",36,1,FALSE
Alex,Caregiver,pencil+n,"(36,42]",36,1,FALSE
Alex,Caregiver,penguin+n,"(18,24]",18,1,FALSE
Alex,Caregiver,penguin+n,"(30,36]",30,1,FALSE
Alex,Caregiver,penguin+n,"(36,42]",36,1,FALSE
Alex,Caregiver,people+n,"(18,24]",18,1,FALSE
Alex,Caregiver,people+n,"(24,30]",24,1,FALSE
Alex,Caregiver,people+n,"(30,36]",30,1,FALSE
Alex,Caregiver,people+n,"(36,42]",36,1,FALSE
Alex,Caregiver,person+n,"(24,30]",24,1,FALSE
Alex,Caregiver,person+n,"(30,36]",30,1,FALSE
Alex,Caregiver,person+n,"(36,42]",36,1,FALSE
Alex,Caregiver,pick+v,"(18,24]",18,2,TRUE
Alex,Caregiver,pick+v,"(24,30]",24,2,TRUE
